pxd	pid	log_file	status_file	command
PXD047583	3190644	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD047583.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD047583.exit	python src/main.py --pxd PXD047583 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD047725	3190708	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD047725.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD047725.exit	python src/main.py --pxd PXD047725 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD047929	3190718	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD047929.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD047929.exit	python src/main.py --pxd PXD047929 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD047979	3190933	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD047979.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD047979.exit	python src/main.py --pxd PXD047979 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048030	3191008	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048030.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048030.exit	python src/main.py --pxd PXD048030 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048046	3191181	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048046.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048046.exit	python src/main.py --pxd PXD048046 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048097	3191212	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048097.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048097.exit	python src/main.py --pxd PXD048097 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048145	3191303	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048145.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048145.exit	python src/main.py --pxd PXD048145 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048174	3191380	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048174.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048174.exit	python src/main.py --pxd PXD048174 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048180	3191407	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048180.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048180.exit	python src/main.py --pxd PXD048180 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048194	3191467	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048194.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048194.exit	python src/main.py --pxd PXD048194 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048297	3191609	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048297.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048297.exit	python src/main.py --pxd PXD048297 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048298	3191634	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048298.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048298.exit	python src/main.py --pxd PXD048298 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048452	3191644	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048452.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048452.exit	python src/main.py --pxd PXD048452 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048567	3191854	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048567.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048567.exit	python src/main.py --pxd PXD048567 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048614	3191997	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048614.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048614.exit	python src/main.py --pxd PXD048614 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048625	3192043	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048625.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048625.exit	python src/main.py --pxd PXD048625 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048632	3192175	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048632.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048632.exit	python src/main.py --pxd PXD048632 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048897	3192295	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048897.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048897.exit	python src/main.py --pxd PXD048897 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048937	3192327	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048937.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048937.exit	python src/main.py --pxd PXD048937 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD048965	3192358	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD048965.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD048965.exit	python src/main.py --pxd PXD048965 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049047	3192443	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049047.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049047.exit	python src/main.py --pxd PXD049047 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049054	3192497	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049054.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049054.exit	python src/main.py --pxd PXD049054 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049094	3192705	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049094.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049094.exit	python src/main.py --pxd PXD049094 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049182	3192884	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049182.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049182.exit	python src/main.py --pxd PXD049182 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049300	3192895	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049300.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049300.exit	python src/main.py --pxd PXD049300 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049303	3192942	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049303.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049303.exit	python src/main.py --pxd PXD049303 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049360	3192984	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049360.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049360.exit	python src/main.py --pxd PXD049360 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049372	3193086	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049372.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049372.exit	python src/main.py --pxd PXD049372 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049375	3193126	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049375.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049375.exit	python src/main.py --pxd PXD049375 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049433	3193136	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049433.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049433.exit	python src/main.py --pxd PXD049433 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049681	3193236	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049681.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049681.exit	python src/main.py --pxd PXD049681 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049684	3193286	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049684.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049684.exit	python src/main.py --pxd PXD049684 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049689	3193420	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049689.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049689.exit	python src/main.py --pxd PXD049689 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049797	3193460	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049797.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049797.exit	python src/main.py --pxd PXD049797 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD049991	3193492	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD049991.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD049991.exit	python src/main.py --pxd PXD049991 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050097	3193547	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050097.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050097.exit	python src/main.py --pxd PXD050097 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050222	3193628	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050222.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050222.exit	python src/main.py --pxd PXD050222 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050287	3193671	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050287.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050287.exit	python src/main.py --pxd PXD050287 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050493	3193711	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050493.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050493.exit	python src/main.py --pxd PXD050493 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050556	3194006	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050556.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050556.exit	python src/main.py --pxd PXD050556 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050824	3194215	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050824.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050824.exit	python src/main.py --pxd PXD050824 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050833	3194251	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050833.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050833.exit	python src/main.py --pxd PXD050833 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050928	3194311	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050928.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050928.exit	python src/main.py --pxd PXD050928 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050929	3194441	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050929.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050929.exit	python src/main.py --pxd PXD050929 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050930	3194468	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050930.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050930.exit	python src/main.py --pxd PXD050930 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD050960	3194556	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD050960.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD050960.exit	python src/main.py --pxd PXD050960 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051014	3194619	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051014.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051014.exit	python src/main.py --pxd PXD051014 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051047	3194635	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051047.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051047.exit	python src/main.py --pxd PXD051047 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051075	3194727	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051075.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051075.exit	python src/main.py --pxd PXD051075 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051143	3194803	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051143.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051143.exit	python src/main.py --pxd PXD051143 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051261	3194866	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051261.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051261.exit	python src/main.py --pxd PXD051261 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051322	3194876	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051322.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051322.exit	python src/main.py --pxd PXD051322 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051348	3194886	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051348.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051348.exit	python src/main.py --pxd PXD051348 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051405	3194960	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051405.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051405.exit	python src/main.py --pxd PXD051405 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051493	3194970	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051493.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051493.exit	python src/main.py --pxd PXD051493 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051557	3195011	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051557.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051557.exit	python src/main.py --pxd PXD051557 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051602	3195189	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051602.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051602.exit	python src/main.py --pxd PXD051602 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051661	3195240	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051661.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051661.exit	python src/main.py --pxd PXD051661 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051693	3195382	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051693.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051693.exit	python src/main.py --pxd PXD051693 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051742	3195438	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051742.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051742.exit	python src/main.py --pxd PXD051742 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051886	3195448	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051886.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051886.exit	python src/main.py --pxd PXD051886 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051937	3195522	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051937.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051937.exit	python src/main.py --pxd PXD051937 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD051971	3195616	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD051971.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD051971.exit	python src/main.py --pxd PXD051971 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052022	3195719	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052022.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052022.exit	python src/main.py --pxd PXD052022 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052032	3195754	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052032.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052032.exit	python src/main.py --pxd PXD052032 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052174	3195850	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052174.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052174.exit	python src/main.py --pxd PXD052174 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052310	3195973	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052310.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052310.exit	python src/main.py --pxd PXD052310 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052480	3196305	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052480.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052480.exit	python src/main.py --pxd PXD052480 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052552	3196315	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052552.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052552.exit	python src/main.py --pxd PXD052552 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052584	3196430	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052584.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052584.exit	python src/main.py --pxd PXD052584 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052623	3196603	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052623.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052623.exit	python src/main.py --pxd PXD052623 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052624	3196636	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052624.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052624.exit	python src/main.py --pxd PXD052624 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052637	3196646	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052637.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052637.exit	python src/main.py --pxd PXD052637 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052687	3196702	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052687.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052687.exit	python src/main.py --pxd PXD052687 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052694	3196815	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052694.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052694.exit	python src/main.py --pxd PXD052694 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052745	3196825	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052745.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052745.exit	python src/main.py --pxd PXD052745 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052746	3196858	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052746.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052746.exit	python src/main.py --pxd PXD052746 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052801	3197050	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052801.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052801.exit	python src/main.py --pxd PXD052801 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052817	3197114	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052817.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052817.exit	python src/main.py --pxd PXD052817 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052821	3197159	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052821.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052821.exit	python src/main.py --pxd PXD052821 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052825	3197169	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052825.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052825.exit	python src/main.py --pxd PXD052825 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052832	3197396	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052832.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052832.exit	python src/main.py --pxd PXD052832 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052867	3197551	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052867.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052867.exit	python src/main.py --pxd PXD052867 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052917	3197690	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052917.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052917.exit	python src/main.py --pxd PXD052917 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052923	3197738	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052923.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052923.exit	python src/main.py --pxd PXD052923 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052926	3197868	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052926.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052926.exit	python src/main.py --pxd PXD052926 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD052930	3198003	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD052930.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD052930.exit	python src/main.py --pxd PXD052930 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053010	3198051	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053010.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053010.exit	python src/main.py --pxd PXD053010 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053341	3198111	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053341.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053341.exit	python src/main.py --pxd PXD053341 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053452	3198142	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053452.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053452.exit	python src/main.py --pxd PXD053452 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053481	3198152	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053481.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053481.exit	python src/main.py --pxd PXD053481 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053489	3198194	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053489.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053489.exit	python src/main.py --pxd PXD053489 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053494	3198378	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053494.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053494.exit	python src/main.py --pxd PXD053494 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053500	3198388	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053500.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053500.exit	python src/main.py --pxd PXD053500 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053509	3198470	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053509.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053509.exit	python src/main.py --pxd PXD053509 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053578	3198480	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053578.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053578.exit	python src/main.py --pxd PXD053578 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053607	3198490	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053607.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053607.exit	python src/main.py --pxd PXD053607 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053621	3198561	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053621.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053621.exit	python src/main.py --pxd PXD053621 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053636	3198571	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053636.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053636.exit	python src/main.py --pxd PXD053636 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053760	3198791	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053760.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053760.exit	python src/main.py --pxd PXD053760 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053814	3198897	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053814.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053814.exit	python src/main.py --pxd PXD053814 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053832	3199124	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053832.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053832.exit	python src/main.py --pxd PXD053832 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053924	3199355	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053924.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053924.exit	python src/main.py --pxd PXD053924 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD053984	3199395	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD053984.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD053984.exit	python src/main.py --pxd PXD053984 --config configs/config.yaml --no-download --nproc 1 --verbose
